date,linear daily rate,continuous daily rate
2019-09-25,7.51e-06,7.474e-06
2019-09-26,7.51e-06,7.474e-06
2019-09-27,7.905e-06,7.866e-06
2019-09-30,7.905e-06,7.866e-06
2019-10-01,7.115e-06,7.083e-06
2019-10-02,5.534e-06,5.514e-06
2019-10-03,3.557e-06,3.549e-06
2019-10-04,2.767e-06,2.762e-06
2019-10-07,4.348e-06,4.336e-06
2019-10-08,4.348e-06,4.336e-06
2019-10-09,6.324e-06,6.299e-06
2019-10-10,7.51e-06,7.474e-06
2019-10-11,9.881e-06,9.82e-06
2019-10-15,1.0277e-05,1.021e-05
2019-10-16,8.696e-06,8.648e-06
2019-10-17,1.976e-06,1.974e-06
2019-10-18,1.581e-06,1.579e-06
2019-10-21,3.162e-06,3.156e-06
2019-10-22,2.767e-06,2.762e-06
2019-10-23,2.372e-06,2.368e-06
2019-10-24,2.372e-06,2.368e-06
2019-10-25,2.767e-06,2.762e-06
2019-10-28,5.138e-06,5.122e-06
2019-10-29,5.929e-06,5.907e-06
2019-10-30,5.534e-06,5.514e-06
2019-10-31,2.767e-06,2.762e-06
2019-11-01,1.976e-06,1.974e-06
2019-11-04,1.581e-06,1.579e-06
2019-11-05,3.162e-06,3.156e-06
2019-11-06,2.372e-06,2.368e-06
2019-11-07,5.138e-06,5.122e-06
2019-11-08,4.348e-06,4.336e-06
2019-11-12,5.138e-06,5.122e-06
2019-11-13,4.348e-06,4.336e-06
2019-11-14,3.557e-06,3.549e-06
2019-11-15,5.138e-06,5.122e-06
2019-11-18,3.557e-06,3.549e-06
2019-11-19,3.953e-06,3.943e-06
2019-11-20,2.767e-06,2.762e-06
2019-11-21,3.557e-06,3.549e-06
2019-11-22,3.557e-06,3.549e-06
2019-11-25,3.557e-06,3.549e-06
2019-11-26,2.372e-06,2.368e-06
2019-11-27,3.557e-06,3.549e-06
2019-11-29,4.743e-06,4.729e-06
2019-12-02,4.348e-06,4.336e-06
2019-12-03,1.186e-06,1.185e-06
2019-12-04,2.372e-06,2.368e-06
2019-12-05,2.767e-06,2.762e-06
2019-12-06,3.162e-06,3.156e-06
2019-12-09,3.162e-06,3.156e-06
2019-12-10,3.557e-06,3.549e-06
2019-12-11,1.581e-06,1.579e-06
2019-12-12,4.348e-06,4.336e-06
2019-12-13,1.581e-06,1.579e-06
2019-12-16,3.162e-06,3.156e-06
2019-12-17,2.372e-06,2.368e-06
2019-12-18,2.372e-06,2.368e-06
2019-12-19,1.976e-06,1.974e-06
2019-12-20,2.372e-06,2.368e-06
2019-12-23,3.162e-06,3.156e-06
2019-12-24,1.976e-06,1.974e-06
2019-12-26,2.372e-06,2.368e-06
2019-12-27,1.581e-06,1.579e-06
2019-12-30,7.91e-07,7.9e-07
2019-12-31,3.95e-07,3.95e-07
2020-01-02,-1.976e-06,-1.979e-06
2020-01-03,-3.953e-06,-3.962e-06
2020-01-06,-3.162e-06,-3.168e-06
2020-01-07,-1.976e-06,-1.979e-06
2020-01-08,-3.95e-07,-3.95e-07
2020-01-09,-7.91e-07,-7.91e-07
2020-01-10,-1.581e-06,-1.583e-06
2020-01-13,-1.976e-06,-1.979e-06
2020-01-14,-2.767e-06,-2.772e-06
2020-01-15,-2.767e-06,-2.772e-06
2020-01-16,-1.976e-06,-1.979e-06
2020-01-17,-1.976e-06,-1.979e-06
2020-01-21,-3.557e-06,-3.565e-06
2020-01-22,-2.767e-06,-2.772e-06
2020-01-23,-3.557e-06,-3.565e-06
2020-01-24,-4.348e-06,-4.36e-06
2020-01-27,-4.743e-06,-4.757e-06
2020-01-28,-4.743e-06,-4.757e-06
2020-01-29,-6.719e-06,-6.748e-06
2020-01-30,-7.905e-06,-7.945e-06
2020-01-31,-1.1067e-05,-1.1145e-05
2020-02-03,-8.3e-06,-8.344e-06
2020-02-04,-6.324e-06,-6.35e-06
2020-02-05,-5.929e-06,-5.951e-06
2020-02-06,-6.324e-06,-6.35e-06
2020-02-07,-7.905e-06,-7.945e-06
2020-02-10,-9.486e-06,-9.544e-06
2020-02-11,-7.905e-06,-7.945e-06
2020-02-12,-7.51e-06,-7.546e-06
2020-02-13,-8.696e-06,-8.744e-06
2020-02-14,-8.696e-06,-8.744e-06
2020-02-18,-9.881e-06,-9.944e-06
2020-02-19,-9.486e-06,-9.544e-06
2020-02-20,-1.0277e-05,-1.0344e-05
2020-02-21,-1.1858e-05,-1.1948e-05
2020-02-24,-1.4229e-05,-1.4359e-05
2020-02-25,-1.4229e-05,-1.4359e-05
2020-02-26,-1.4229e-05,-1.4359e-05
2020-02-27,-1.4625e-05,-1.4761e-05
2020-02-28,-1.7391e-05,-1.7585e-05
2020-03-02,-1.7391e-05,-1.7585e-05
2020-03-03,-2.253e-05,-2.2857e-05
2020-03-04,-2.332e-05,-2.3671e-05
2020-03-05,-2.4111e-05,-2.4486e-05
2020-03-06,-2.2134e-05,-2.245e-05
2020-03-09,-1.3439e-05,-1.3554e-05
2020-03-10,-5.534e-06,-5.553e-06
2020-03-11,-1.186e-06,-1.187e-06
2020-03-12,1.186e-06,1.185e-06
2020-03-13,6.719e-06,6.691e-06
2020-03-16,7.51e-06,7.474e-06
2020-03-17,1.9763e-05,1.952e-05
2020-03-18,2.4901e-05,2.4517e-05
2020-03-19,2.0553e-05,2.0291e-05
2020-03-20,8.3e-06,8.257e-06
2020-03-23,3.95e-07,3.95e-07
2020-03-24,-1.186e-06,-1.187e-06
2020-03-25,-5.138e-06,-5.155e-06
2020-03-26,-8.3e-06,-8.344e-06
2020-03-27,-5.138e-06,-5.155e-06
2020-03-30,-7.115e-06,-7.147e-06
2020-03-31,-4.743e-06,-4.757e-06
2020-04-01,-7.51e-06,-7.546e-06
2020-04-02,-1.3439e-05,-1.3554e-05
2020-04-03,-1.5415e-05,-1.5567e-05
2020-04-06,-1.6206e-05,-1.6374e-05
2020-04-07,-1.502e-05,-1.5164e-05
2020-04-08,-1.581e-05,-1.5971e-05
2020-04-09,-1.9368e-05,-1.9609e-05
2020-04-13,-1.9763e-05,-2.0014e-05
2020-04-14,-2.0553e-05,-2.0825e-05
2020-04-15,-2.0949e-05,-2.1231e-05
2020-04-16,-1.3834e-05,-1.3956e-05
2020-04-17,-1.2253e-05,-1.2349e-05
2020-04-20,-8.3e-06,-8.344e-06
2020-04-21,-9.486e-06,-9.544e-06
2020-04-22,-1.2648e-05,-1.275e-05
2020-04-23,-1.1858e-05,-1.1948e-05
2020-04-24,-1.4229e-05,-1.4359e-05
2020-04-27,-1.4625e-05,-1.4761e-05
2020-04-28,-1.5415e-05,-1.5567e-05
2020-04-29,-1.6601e-05,-1.6778e-05
2020-04-30,-1.4229e-05,-1.4359e-05
2020-05-01,-1.2648e-05,-1.275e-05
2020-05-04,-1.3043e-05,-1.3152e-05
2020-05-05,-1.3834e-05,-1.3956e-05
2020-05-06,-1.3439e-05,-1.3554e-05
2020-05-07,-1.6206e-05,-1.6374e-05
2020-05-08,-1.6206e-05,-1.6374e-05
2020-05-11,-1.5415e-05,-1.5567e-05
2020-05-12,-1.502e-05,-1.5164e-05
2020-05-13,-1.581e-05,-1.5971e-05
2020-05-14,-1.581e-05,-1.5971e-05
2020-05-15,-1.7391e-05,-1.7585e-05
2020-05-18,-1.8182e-05,-1.8394e-05
2020-05-19,-1.8577e-05,-1.8799e-05
2020-05-20,-1.9368e-05,-1.9609e-05
2020-05-21,-1.8182e-05,-1.8394e-05
2020-05-22,-1.8182e-05,-1.8394e-05
2020-05-26,-1.8577e-05,-1.8799e-05
2020-05-27,-1.8972e-05,-1.9204e-05
2020-05-28,-2.0553e-05,-2.0825e-05
2020-05-29,-2.0949e-05,-2.1231e-05
2020-06-01,-2.0949e-05,-2.1231e-05
2020-06-02,-2.0553e-05,-2.0825e-05
2020-06-03,-1.9763e-05,-2.0014e-05
2020-06-04,-1.8972e-05,-1.9204e-05
2020-06-05,-1.8972e-05,-1.9204e-05
2020-06-08,-2.0949e-05,-2.1231e-05
2020-06-09,-2.2925e-05,-2.3264e-05
2020-06-10,-2.6482e-05,-2.6936e-05
2020-06-11,-2.4901e-05,-2.5302e-05
2020-06-12,-2.4506e-05,-2.4894e-05
2020-06-15,-2.5692e-05,-2.6118e-05
2020-06-16,-2.6877e-05,-2.7345e-05
2020-06-17,-2.6482e-05,-2.6936e-05
2020-06-18,-3.083e-05,-3.1447e-05
2020-06-19,-2.8854e-05,-2.9394e-05
2020-06-22,-3.0435e-05,-3.1036e-05
2020-06-23,-3.2016e-05,-3.2682e-05
2020-06-24,-3.0435e-05,-3.1036e-05
2020-06-25,-3.1225e-05,-3.1859e-05
2020-06-26,-3.2016e-05,-3.2682e-05
2020-06-29,-3.3992e-05,-3.4745e-05
2020-06-30,-3.4387e-05,-3.5158e-05
2020-07-01,-3.3992e-05,-3.4745e-05
2020-07-02,-3.6364e-05,-3.7227e-05
2020-07-06,-3.834e-05,-3.9301e-05
2020-07-07,-3.834e-05,-3.9301e-05
2020-07-08,-3.7549e-05,-3.847e-05
2020-07-09,-3.7154e-05,-3.8056e-05
2020-07-10,-3.7549e-05,-3.847e-05
2020-07-13,-3.834e-05,-3.9301e-05
2020-07-14,-3.913e-05,-4.0132e-05
2020-07-15,-3.9526e-05,-4.0548e-05
2020-07-16,-4.0316e-05,-4.1381e-05
2020-07-17,-4.1897e-05,-4.3048e-05
2020-07-20,-4.2688e-05,-4.3884e-05
2020-07-21,-4.4664e-05,-4.5975e-05
2020-07-22,-4.4664e-05,-4.5975e-05
2020-07-23,-4.3478e-05,-4.472e-05
2020-07-24,-4.2688e-05,-4.3884e-05
2020-07-27,-4.2688e-05,-4.3884e-05
2020-07-28,-4.3478e-05,-4.472e-05
2020-07-29,-4.4664e-05,-4.5975e-05
2020-07-30,-4.5059e-05,-4.6394e-05
2020-07-31,-4.7036e-05,-4.8493e-05
2020-08-03,-4.9012e-05,-5.0597e-05
2020-08-04,-4.9802e-05,-5.144e-05
2020-08-05,-5.1383e-05,-5.3129e-05
2020-08-06,-5.2174e-05,-5.3975e-05
2020-08-07,-5.0198e-05,-5.1862e-05
2020-08-10,-4.9407e-05,-5.1019e-05
2020-08-11,-4.8617e-05,-5.0176e-05
2020-08-12,-4.9802e-05,-5.144e-05
2020-08-13,-4.9012e-05,-5.0597e-05
2020-08-14,-4.9012e-05,-5.0597e-05
2020-08-17,-4.9407e-05,-5.1019e-05
2020-08-18,-5.0593e-05,-5.2284e-05
2020-08-19,-4.9802e-05,-5.144e-05
2020-08-20,-4.8221e-05,-4.9755e-05
2020-08-21,-4.9407e-05,-5.1019e-05
2020-08-24,-5.0988e-05,-5.2707e-05
2020-08-25,-5.1383e-05,-5.3129e-05
2020-08-26,-5.336e-05,-5.5246e-05
2020-08-27,-5.2964e-05,-5.4822e-05
2020-08-28,-5.5336e-05,-5.7368e-05
2020-08-31,-5.5731e-05,-5.7793e-05
2020-09-01,-5.4941e-05,-5.6943e-05
2020-09-02,-5.336e-05,-5.5246e-05
2020-09-03,-5.0988e-05,-5.2707e-05
2020-09-04,-5.0198e-05,-5.1862e-05
2020-09-08,-5.0198e-05,-5.1862e-05
2020-09-09,-5.0988e-05,-5.2707e-05
2020-09-10,-5.0593e-05,-5.2284e-05
2020-09-11,-5.0198e-05,-5.1862e-05
2020-09-14,-5.0198e-05,-5.1862e-05
2020-09-15,-5.0198e-05,-5.1862e-05
2020-09-16,-5.0988e-05,-5.2707e-05
2020-09-17,-5.0988e-05,-5.2707e-05
2020-09-18,-5.0988e-05,-5.2707e-05
2020-09-21,-4.8617e-05,-5.0176e-05
2020-09-22,-4.8617e-05,-5.0176e-05
2020-09-23,-4.7431e-05,-4.8913e-05
2020-09-24,-4.664e-05,-4.8073e-05
2020-09-25,-4.6245e-05,-4.7653e-05
2020-09-28,-4.8221e-05,-4.9755e-05
2020-09-29,-4.9407e-05,-5.1019e-05
2020-09-30,-4.8221e-05,-4.9755e-05
2020-10-01,-4.7826e-05,-4.9334e-05
2020-10-02,-4.7431e-05,-4.8913e-05
2020-10-05,-4.7036e-05,-4.8493e-05
2020-10-06,-4.7036e-05,-4.8493e-05
2020-10-07,-4.7036e-05,-4.8493e-05
2020-10-08,-4.8617e-05,-5.0176e-05
2020-10-09,-4.8221e-05,-4.9755e-05
2020-10-13,-4.7826e-05,-4.9334e-05
2020-10-14,-4.8221e-05,-4.9755e-05
2020-10-15,-4.7431e-05,-4.8913e-05
2020-10-16,-4.7826e-05,-4.9334e-05
2020-10-19,-4.7036e-05,-4.8493e-05
2020-10-20,-4.7036e-05,-4.8493e-05
2020-10-21,-4.7431e-05,-4.8913e-05
2020-10-22,-5.1383e-05,-5.3129e-05
2020-10-23,-5.0988e-05,-5.2707e-05
2020-10-26,-5.0593e-05,-5.2284e-05
2020-10-27,-5.1383e-05,-5.3129e-05
2020-10-28,-5.0198e-05,-5.1862e-05
2020-10-29,-4.8617e-05,-5.0176e-05
2020-10-30,-4.7826e-05,-4.9334e-05
2020-11-02,-4.8221e-05,-4.9755e-05
2020-11-03,-4.8617e-05,-5.0176e-05
2020-11-04,-4.8617e-05,-5.0176e-05
2020-11-05,-4.8221e-05,-4.9755e-05
2020-11-06,-4.664e-05,-4.8073e-05
2020-11-09,-4.7036e-05,-4.8493e-05
2020-11-10,-4.8617e-05,-5.0176e-05
2020-11-12,-4.8617e-05,-5.0176e-05
2020-11-13,-4.8617e-05,-5.0176e-05
2020-11-16,-4.8617e-05,-5.0176e-05
2020-11-17,-4.9012e-05,-5.0597e-05
2020-11-18,-4.8617e-05,-5.0176e-05
2020-11-19,-4.8617e-05,-5.0176e-05
2020-11-20,-4.8617e-05,-5.0176e-05
2020-11-23,-4.8617e-05,-5.0176e-05
2020-11-24,-4.9802e-05,-5.144e-05
2020-11-25,-5.0593e-05,-5.2284e-05
2020-11-27,-5.1383e-05,-5.3129e-05
2020-11-30,-5.2174e-05,-5.3975e-05
2020-12-01,-5.1383e-05,-5.3129e-05
2020-12-02,-5.2964e-05,-5.4822e-05
2020-12-03,-5.4545e-05,-5.6519e-05
2020-12-04,-5.5731e-05,-5.7793e-05
2020-12-07,-5.6917e-05,-5.907e-05
2020-12-08,-5.7312e-05,-5.9496e-05
2020-12-09,-5.6522e-05,-5.8644e-05
2020-12-10,-5.6917e-05,-5.907e-05
2020-12-11,-5.7312e-05,-5.9496e-05
2020-12-14,-5.8103e-05,-6.0349e-05
2020-12-15,-5.8893e-05,-6.1202e-05
2020-12-16,-6.0474e-05,-6.2913e-05
2020-12-17,-6.0079e-05,-6.2485e-05
2020-12-18,-6.0474e-05,-6.2913e-05
2020-12-21,-5.9684e-05,-6.2057e-05
2020-12-22,-6.1265e-05,-6.3769e-05
2020-12-23,-6.1265e-05,-6.3769e-05
2020-12-24,-6.1265e-05,-6.3769e-05
2020-12-28,-6.087e-05,-6.3341e-05
2020-12-29,-6.0474e-05,-6.2913e-05
2020-12-30,-6.1265e-05,-6.3769e-05
2020-12-31,-6.2846e-05,-6.5485e-05
2021-01-04,-6.4032e-05,-6.6774e-05
2021-01-05,-6.4427e-05,-6.7204e-05
2021-01-06,-6.3636e-05,-6.6344e-05
2021-01-07,-6.4427e-05,-6.7204e-05
2021-01-08,-6.2451e-05,-6.5056e-05
2021-01-11,-6.087e-05,-6.3341e-05
2021-01-12,-6.166e-05,-6.4198e-05
2021-01-13,-6.166e-05,-6.4198e-05
2021-01-14,-6.3241e-05,-6.5914e-05
2021-01-15,-6.4427e-05,-6.7204e-05
2021-01-19,-6.6008e-05,-6.8927e-05
2021-01-20,-6.7194e-05,-7.0222e-05
2021-01-21,-6.8379e-05,-7.1519e-05
2021-01-22,-6.7984e-05,-7.1087e-05
2021-01-25,-6.8379e-05,-7.1519e-05
2021-01-26,-6.8379e-05,-7.1519e-05
2021-01-27,-6.8775e-05,-7.1952e-05
2021-01-28,-6.9565e-05,-7.2818e-05
2021-01-29,-6.9565e-05,-7.2818e-05
2021-02-01,-6.9565e-05,-7.2818e-05
2021-02-02,-7.0356e-05,-7.3686e-05
2021-02-03,-7.1542e-05,-7.4988e-05
2021-02-04,-7.0751e-05,-7.412e-05
2021-02-05,-7.1542e-05,-7.4988e-05
2021-02-08,-7.2332e-05,-7.5858e-05
2021-02-09,-7.2332e-05,-7.5858e-05
2021-02-10,-7.3123e-05,-7.6729e-05
2021-02-11,-7.3518e-05,-7.7164e-05
2021-02-12,-7.3123e-05,-7.6729e-05
2021-02-16,-7.1146e-05,-7.4554e-05
2021-02-17,-7.0356e-05,-7.3686e-05
2021-02-18,-6.8379e-05,-7.1519e-05
2021-02-19,-6.7194e-05,-7.0222e-05
2021-02-22,-6.8775e-05,-7.1952e-05
2021-02-23,-6.9565e-05,-7.2818e-05
2021-02-24,-6.9565e-05,-7.2818e-05
2021-02-25,-6.0474e-05,-6.2913e-05
2021-02-26,-6.4822e-05,-6.7635e-05
2021-03-01,-6.6798e-05,-6.979e-05
2021-03-02,-6.9565e-05,-7.2818e-05
2021-03-03,-6.7984e-05,-7.1087e-05
2021-03-04,-6.5613e-05,-6.8496e-05
2021-03-05,-6.4822e-05,-6.7635e-05
2021-03-08,-6.166e-05,-6.4198e-05
2021-03-09,-6.2451e-05,-6.5056e-05
2021-03-10,-6.6008e-05,-6.8927e-05
2021-03-11,-6.8379e-05,-7.1519e-05
2021-03-12,-6.5613e-05,-6.8496e-05
2021-03-15,-6.7194e-05,-7.0222e-05
2021-03-16,-6.9565e-05,-7.2818e-05
2021-03-17,-7.0356e-05,-7.3686e-05
2021-03-18,-6.4822e-05,-6.7635e-05
2021-03-19,-6.3636e-05,-6.6344e-05
2021-03-22,-6.4822e-05,-6.7635e-05
2021-03-23,-6.5217e-05,-6.8065e-05
2021-03-24,-6.7194e-05,-7.0222e-05
2021-03-25,-6.7984e-05,-7.1087e-05
2021-03-26,-6.7984e-05,-7.1087e-05
2021-03-29,-6.6008e-05,-6.8927e-05
2021-03-30,-6.4032e-05,-6.6774e-05
2021-03-31,-6.4032e-05,-6.6774e-05
2021-04-01,-6.5217e-05,-6.8065e-05
2021-04-02,-6.3636e-05,-6.6344e-05
2021-04-05,-6.3636e-05,-6.6344e-05
2021-04-06,-6.4822e-05,-6.7635e-05
2021-04-07,-6.5613e-05,-6.8496e-05
2021-04-08,-6.7194e-05,-7.0222e-05
2021-04-09,-6.4822e-05,-6.7635e-05
2021-04-12,-6.4427e-05,-6.7204e-05
2021-04-13,-6.6798e-05,-6.979e-05
2021-04-14,-6.6798e-05,-6.979e-05
2021-04-15,-6.8775e-05,-7.1952e-05
2021-04-16,-6.8379e-05,-7.1519e-05
2021-04-19,-6.7589e-05,-7.0654e-05
2021-04-20,-6.7589e-05,-7.0654e-05
2021-04-21,-6.7984e-05,-7.1087e-05
2021-04-22,-6.3636e-05,-6.6344e-05
2021-04-23,-6.3636e-05,-6.6344e-05
2021-04-26,-6.4032e-05,-6.6774e-05
2021-04-27,-6.4427e-05,-6.7204e-05
2021-04-28,-6.6403e-05,-6.9359e-05
2021-04-29,-6.7194e-05,-7.0222e-05
2021-04-30,-6.7589e-05,-7.0654e-05
2021-05-03,-6.9565e-05,-7.2818e-05
2021-05-04,-7.1146e-05,-7.4554e-05
2021-05-05,-7.4308e-05,-7.8036e-05
2021-05-06,-7.3123e-05,-7.6729e-05
2021-05-07,-7.4308e-05,-7.8036e-05
2021-05-10,-7.5494e-05,-7.9346e-05
2021-05-11,-7.4308e-05,-7.8036e-05
2021-05-12,-7.3123e-05,-7.6729e-05
2021-05-13,-7.1542e-05,-7.4988e-05
2021-05-14,-7.3518e-05,-7.7164e-05
2021-05-17,-7.4308e-05,-7.8036e-05
2021-05-18,-7.4704e-05,-7.8473e-05
2021-05-19,-7.0751e-05,-7.412e-05
2021-05-20,-6.9565e-05,-7.2818e-05
2021-05-21,-7.0356e-05,-7.3686e-05
2021-05-24,-7.1937e-05,-7.5423e-05
2021-05-25,-7.2727e-05,-7.6293e-05
2021-05-26,-7.1146e-05,-7.4554e-05
2021-05-27,-7.0356e-05,-7.3686e-05
2021-05-28,-7.0356e-05,-7.3686e-05
2021-06-01,-7.0751e-05,-7.412e-05
2021-06-02,-7.0751e-05,-7.412e-05
2021-06-03,-6.7984e-05,-7.1087e-05
2021-06-04,-6.9565e-05,-7.2818e-05
2021-06-07,-6.7984e-05,-7.1087e-05
2021-06-08,-6.7194e-05,-7.0222e-05
2021-06-09,-6.5613e-05,-6.8496e-05
2021-06-10,-6.8775e-05,-7.1952e-05
2021-06-11,-6.6008e-05,-6.8927e-05
2021-06-14,-6.4822e-05,-6.7635e-05
2021-06-15,-6.6008e-05,-6.8927e-05
2021-06-16,-6.0079e-05,-6.2485e-05
2021-06-17,-5.5731e-05,-5.7793e-05
2021-06-18,-5.8498e-05,-6.0776e-05
2021-06-21,-5.9684e-05,-6.2057e-05
2021-06-22,-6.2846e-05,-6.5485e-05
2021-06-23,-6.2846e-05,-6.5485e-05
2021-06-24,-6.1265e-05,-6.3769e-05
2021-06-25,-6.087e-05,-6.3341e-05
2021-06-28,-6.1265e-05,-6.3769e-05
2021-06-29,-6.2055e-05,-6.4626e-05
2021-06-30,-6.3241e-05,-6.5914e-05
2021-07-01,-6.3241e-05,-6.5914e-05
2021-07-02,-6.4427e-05,-6.7204e-05
2021-07-06,-6.6008e-05,-6.8927e-05
2021-07-07,-6.4822e-05,-6.7635e-05
2021-07-08,-6.4822e-05,-6.7635e-05
2021-07-09,-6.5217e-05,-6.8065e-05
2021-07-12,-6.6008e-05,-6.8927e-05
2021-07-13,-6.7589e-05,-7.0654e-05
2021-07-14,-6.8379e-05,-7.1519e-05
2021-07-15,-6.917e-05,-7.2385e-05
2021-07-16,-6.8379e-05,-7.1519e-05
2021-07-19,-6.7589e-05,-7.0654e-05
2021-07-20,-6.7589e-05,-7.0654e-05
2021-07-21,-6.7589e-05,-7.0654e-05
2021-07-22,-6.917e-05,-7.2385e-05
2021-07-23,-7.1542e-05,-7.4988e-05
2021-07-26,-7.3518e-05,-7.7164e-05
2021-07-27,-7.2727e-05,-7.6293e-05
2021-07-28,-7.3123e-05,-7.6729e-05
2021-07-29,-7.3123e-05,-7.6729e-05
2021-07-30,-7.3913e-05,-7.76e-05
2021-08-02,-7.3123e-05,-7.6729e-05
2021-08-03,-7.3518e-05,-7.7164e-05
2021-08-04,-7.2332e-05,-7.5858e-05
2021-08-05,-6.8775e-05,-7.1952e-05
2021-08-06,-6.8379e-05,-7.1519e-05
2021-08-09,-6.7589e-05,-7.0654e-05
2021-08-10,-6.7589e-05,-7.0654e-05
2021-08-11,-6.8775e-05,-7.1952e-05
2021-08-12,-6.7984e-05,-7.1087e-05
2021-08-13,-6.8379e-05,-7.1519e-05
2021-08-16,-6.917e-05,-7.2385e-05
2021-08-17,-6.7984e-05,-7.1087e-05
2021-08-18,-6.6798e-05,-6.979e-05
2021-08-19,-6.6008e-05,-6.8927e-05
2021-08-20,-6.3241e-05,-6.5914e-05
2021-08-23,-6.5217e-05,-6.8065e-05
2021-08-24,-6.5217e-05,-6.8065e-05
2021-08-25,-6.6008e-05,-6.8927e-05
2021-08-26,-6.5613e-05,-6.8496e-05
2021-08-27,-6.8775e-05,-7.1952e-05
2021-08-30,-6.8775e-05,-7.1952e-05
2021-08-31,-6.7589e-05,-7.0654e-05
2021-09-01,-6.7194e-05,-7.0222e-05
2021-09-02,-6.6798e-05,-6.979e-05
2021-09-03,-6.7194e-05,-7.0222e-05
2021-09-07,-6.6798e-05,-6.979e-05
2021-09-08,-6.7984e-05,-7.1087e-05
2021-09-09,-6.9565e-05,-7.2818e-05
2021-09-10,-6.8379e-05,-7.1519e-05
2021-09-13,-6.7984e-05,-7.1087e-05
2021-09-14,-6.7194e-05,-7.0222e-05
2021-09-15,-6.7194e-05,-7.0222e-05
2021-09-16,-6.6798e-05,-6.979e-05
2021-09-17,-6.4427e-05,-6.7204e-05
2021-09-20,-6.3241e-05,-6.5914e-05
2021-09-21,-6.3241e-05,-6.5914e-05
2021-09-22,-6.1265e-05,-6.3769e-05
2021-09-23,-6.087e-05,-6.3341e-05
2021-09-24,-5.9289e-05,-6.163e-05
2021-09-27,-6.0079e-05,-6.2485e-05
2021-09-28,-5.9684e-05,-6.2057e-05
2021-09-29,-5.9684e-05,-6.2057e-05
2021-09-30,-6.0474e-05,-6.2913e-05
2021-10-01,-6.2451e-05,-6.5056e-05
2021-10-04,-6.2451e-05,-6.5056e-05
2021-10-05,-6.3636e-05,-6.6344e-05
2021-10-06,-6.2451e-05,-6.5056e-05
2021-10-07,-6.2846e-05,-6.5485e-05
2021-10-08,-6.2846e-05,-6.5485e-05
2021-10-12,-6.166e-05,-6.4198e-05
2021-10-13,-6.2846e-05,-6.5485e-05
2021-10-14,-6.4822e-05,-6.7635e-05
2021-10-15,-6.2451e-05,-6.5056e-05
2021-10-18,-6.1265e-05,-6.3769e-05
2021-10-19,-6.087e-05,-6.3341e-05
2021-10-20,-6.3636e-05,-6.6344e-05
2021-10-21,-6.7589e-05,-7.0654e-05
2021-10-22,-6.6798e-05,-6.979e-05
2021-10-25,-6.9565e-05,-7.2818e-05
2021-10-26,-7.0751e-05,-7.412e-05
2021-10-27,-7.1146e-05,-7.4554e-05
2021-10-28,-6.7984e-05,-7.1087e-05
2021-10-29,-6.7589e-05,-7.0654e-05
2021-11-01,-6.5613e-05,-6.8496e-05
2021-11-02,-6.6798e-05,-6.979e-05
2021-11-03,-6.6008e-05,-6.8927e-05
2021-11-04,-7.0356e-05,-7.3686e-05
2021-11-05,-7.2332e-05,-7.5858e-05
2021-11-08,-7.1542e-05,-7.4988e-05
2021-11-09,-7.4308e-05,-7.8036e-05
2021-11-10,-7.3123e-05,-7.6729e-05
2021-11-12,-7.3913e-05,-7.76e-05
2021-11-15,-7.5494e-05,-7.9346e-05
2021-11-16,-7.5099e-05,-7.8909e-05
2021-11-17,-7.5099e-05,-7.8909e-05
2021-11-18,-7.4704e-05,-7.8473e-05
2021-11-19,-7.1146e-05,-7.4554e-05
2021-11-22,-6.5217e-05,-6.8065e-05
2021-11-23,-6.6008e-05,-6.8927e-05
2021-11-24,-6.6798e-05,-6.979e-05
2021-11-26,-6.9565e-05,-7.2818e-05
2021-11-29,-6.8379e-05,-7.1519e-05
2021-11-30,-6.5613e-05,-6.8496e-05
2021-12-01,-6.1265e-05,-6.3769e-05
2021-12-02,-6.0079e-05,-6.2485e-05
2021-12-03,-6.2846e-05,-6.5485e-05
2021-12-06,-6.2451e-05,-6.5056e-05
2021-12-07,-6.2451e-05,-6.5056e-05
2021-12-08,-6.3636e-05,-6.6344e-05
2021-12-09,-6.087e-05,-6.3341e-05
2021-12-10,-5.9684e-05,-6.2057e-05
2021-12-13,-6.0079e-05,-6.2485e-05
2021-12-14,-5.6522e-05,-5.8644e-05
