date,expiration date,days till exp,adj strike,ask price,bid price,open interest,delta interest,adj ask breakeven,raw ask breakeven,adj bid breakeven,raw bid breakeven,adj closing,adj exp closing
2016-10-28,2016-11-18,15,5.0,0.02,0.0,1319,0,-2.22,-2.22,-2.2,-2.2,7.2,8.71
2016-10-28,2016-11-18,15,5.5,0.13,0.0,0,0,-1.83,-1.83,-1.7,-1.7,7.2,8.71
2016-10-28,2016-11-18,15,6.0,0.08,0.03,2615,75,-1.28,-1.28,-1.23,-1.23,7.2,8.71
2016-10-28,2016-11-18,15,6.5,0.15,0.11,1228,20,-0.85,-0.85,-0.81,-0.81,7.2,8.71
2016-10-28,2016-11-18,15,7.0,0.31,0.27,6383,343,-0.51,-0.51,-0.47,-0.47,7.2,8.71
2016-10-28,2016-11-18,15,7.5,0.58,0.54,844,53,-0.28,-0.28,-0.24,-0.24,7.2,8.71
2016-10-28,2016-11-18,15,8.0,0.96,0.9,78,0,-0.16,-0.16,-0.1,-0.1,7.2,8.71
2016-10-28,2016-11-18,15,8.5,1.38,1.32,68,8,-0.08,-0.08,-0.02,-0.02,7.2,8.71
2016-10-28,2016-11-18,15,9.0,1.95,1.57,23,0,-0.15,-0.15,0.23,0.23,7.2,8.71
2016-10-28,2016-11-18,15,9.5,2.36,2.09,0,0,-0.06,-0.06,0.21,0.21,7.2,8.71
2016-10-28,2016-11-18,15,10.0,2.88,2.6,10,0,-0.08,-0.08,0.2,0.2,7.2,8.71
2016-10-28,2016-11-18,15,10.5,3.35,3.15,0,0,-0.05,-0.05,0.15,0.15,7.2,8.71
2016-10-28,2016-11-18,15,11.0,3.85,3.65,0,0,-0.05,-0.05,0.15,0.15,7.2,8.71
2016-10-28,2016-11-18,15,11.5,4.35,4.13,0,0,-0.05,-0.05,0.17,0.17,7.2,8.71
2016-10-28,2016-11-18,15,12.0,4.85,4.0,0,0,-0.05,-0.05,0.8,0.8,7.2,8.71
2016-10-28,2016-11-18,15,12.5,5.4,5.03,0,0,-0.1,-0.1,0.27,0.27,7.2,8.71
2016-10-28,2016-11-18,15,13.0,5.85,5.68,0,0,-0.05,-0.05,0.12,0.12,7.2,8.71
2016-10-28,2016-11-25,20,0.5,0.02,0.0,0,0,-6.72,-6.72,-6.7,-6.7,7.2,8.77
2016-10-28,2016-11-25,20,1.0,0.02,0.0,0,0,-6.22,-6.22,-6.2,-6.2,7.2,8.77
2016-10-28,2016-11-25,20,1.5,0.02,0.0,0,0,-5.72,-5.72,-5.7,-5.7,7.2,8.77
2016-10-28,2016-11-25,20,2.0,0.02,0.0,0,0,-5.22,-5.22,-5.2,-5.2,7.2,8.77
2016-10-28,2016-11-25,20,2.5,0.02,0.0,0,0,-4.72,-4.72,-4.7,-4.7,7.2,8.77
2016-10-28,2016-11-25,20,3.0,0.03,0.0,0,0,-4.23,-4.23,-4.2,-4.2,7.2,8.77
2016-10-28,2016-11-25,20,3.5,0.05,0.0,0,0,-3.75,-3.75,-3.7,-3.7,7.2,8.77
2016-10-28,2016-11-25,20,4.0,0.08,0.0,0,0,-3.28,-3.28,-3.2,-3.2,7.2,8.77
2016-10-28,2016-11-25,20,4.5,0.1,0.0,0,0,-2.8,-2.8,-2.7,-2.7,7.2,8.77
2016-10-28,2016-11-25,20,5.0,0.08,0.0,17,0,-2.28,-2.28,-2.2,-2.2,7.2,8.77
2016-10-28,2016-11-25,20,5.5,0.1,0.0,188,0,-1.8,-1.8,-1.7,-1.7,7.2,8.77
2016-10-28,2016-11-25,20,6.0,0.12,0.03,87,-2,-1.32,-1.32,-1.23,-1.23,7.2,8.77
2016-10-28,2016-11-25,20,6.5,0.18,0.14,544,5,-0.88,-0.88,-0.84,-0.84,7.2,8.77
2016-10-28,2016-11-25,20,7.0,0.35,0.29,682,16,-0.55,-0.55,-0.49,-0.49,7.2,8.77
2016-10-28,2016-11-25,20,7.5,0.62,0.55,118,21,-0.32,-0.32,-0.25,-0.25,7.2,8.77
2016-10-28,2016-11-25,20,8.0,1.03,0.91,0,0,-0.23,-0.23,-0.11,-0.11,7.2,8.77
2016-10-28,2016-11-25,20,8.5,1.46,1.08,11,0,-0.16,-0.16,0.22,0.22,7.2,8.77
2016-10-28,2016-11-25,20,9.0,1.92,1.56,0,0,-0.12,-0.12,0.24,0.24,7.2,8.77
2016-10-28,2016-11-25,20,9.5,2.4,2.07,0,0,-0.1,-0.1,0.23,0.23,7.2,8.77
2016-10-28,2016-11-25,20,10.0,2.89,2.59,0,0,-0.09,-0.09,0.21,0.21,7.2,8.77
2016-10-28,2016-11-25,20,10.5,3.4,3.1,0,0,-0.1,-0.1,0.2,0.2,7.2,8.77
2016-10-28,2016-11-25,20,11.0,3.9,3.65,0,0,-0.1,-0.1,0.15,0.15,7.2,8.77
2016-10-28,2016-11-25,20,11.5,4.4,4.15,0,0,-0.1,-0.1,0.15,0.15,7.2,8.77
2016-10-28,2016-11-25,20,12.0,5.0,4.5,0,0,-0.2,-0.2,0.3,0.3,7.2,8.77
2016-10-28,2016-11-25,20,12.5,5.4,4.08,0,0,-0.1,-0.1,1.22,1.22,7.2,8.77
2016-10-28,2016-11-25,20,13.0,6.6,5.15,0,0,-0.8,-0.8,0.65,0.65,7.2,8.77
2016-10-28,2016-11-25,20,13.5,6.38,6.18,0,0,-0.08,-0.08,0.12,0.12,7.2,8.77
2016-10-28,2016-12-02,25,2.0,0.02,0.0,0,0,-5.22,-5.22,-5.2,-5.2,7.2,8.53
2016-10-28,2016-12-02,25,2.5,0.02,0.0,0,0,-4.72,-4.72,-4.7,-4.7,7.2,8.53
2016-10-28,2016-12-02,25,3.0,0.04,0.0,0,0,-4.24,-4.24,-4.2,-4.2,7.2,8.53
2016-10-28,2016-12-02,25,3.5,0.07,0.0,0,0,-3.77,-3.77,-3.7,-3.7,7.2,8.53
2016-10-28,2016-12-02,25,4.0,0.1,0.0,0,0,-3.3,-3.3,-3.2,-3.2,7.2,8.53
2016-10-28,2016-12-02,25,4.5,0.11,0.0,0,0,-2.81,-2.81,-2.7,-2.7,7.2,8.53
2016-10-28,2016-12-02,25,5.0,0.13,0.0,32,0,-2.33,-2.33,-2.2,-2.2,7.2,8.53
2016-10-28,2016-12-02,25,5.5,0.13,0.0,19,0,-1.83,-1.83,-1.7,-1.7,7.2,8.53
2016-10-28,2016-12-02,25,6.0,0.1,0.04,274,0,-1.3,-1.3,-1.24,-1.24,7.2,8.53
2016-10-28,2016-12-02,25,6.5,0.22,0.17,111,0,-0.92,-0.92,-0.87,-0.87,7.2,8.53
2016-10-28,2016-12-02,25,7.0,0.4,0.34,607,409,-0.6,-0.6,-0.54,-0.54,7.2,8.53
2016-10-28,2016-12-02,25,7.5,0.67,0.6,416,0,-0.37,-0.37,-0.3,-0.3,7.2,8.53
2016-10-28,2016-12-02,25,8.0,1.03,0.94,283,0,-0.23,-0.23,-0.14,-0.14,7.2,8.53
2016-10-28,2016-12-02,25,8.5,1.47,1.24,0,0,-0.17,-0.17,0.06,0.06,7.2,8.53
2016-10-28,2016-12-02,25,9.0,1.95,1.55,0,0,-0.15,-0.15,0.25,0.25,7.2,8.53
2016-10-28,2016-12-02,25,9.5,2.52,2.05,0,0,-0.22,-0.22,0.25,0.25,7.2,8.53
2016-10-28,2016-12-02,25,10.0,2.91,2.57,0,0,-0.11,-0.11,0.23,0.23,7.2,8.53
2016-10-28,2016-12-02,25,10.5,3.4,3.1,0,0,-0.1,-0.1,0.2,0.2,7.2,8.53
2016-10-28,2016-12-02,25,11.0,3.9,3.6,0,0,-0.1,-0.1,0.2,0.2,7.2,8.53
2016-10-28,2016-12-02,25,11.5,4.4,4.15,0,0,-0.1,-0.1,0.15,0.15,7.2,8.53
2016-10-28,2016-12-02,25,12.0,4.9,4.65,0,0,-0.1,-0.1,0.15,0.15,7.2,8.53
2016-10-28,2016-12-02,25,12.5,6.13,5.0,0,0,-0.83,-0.83,0.3,0.3,7.2,8.53
2016-10-28,2016-12-02,25,13.0,8.0,3.5,0,0,-2.2,-2.2,2.3,2.3,7.2,8.53
2016-10-28,2016-12-02,25,13.5,8.1,4.1,0,0,-1.8,-1.8,2.2,2.2,7.2,8.53
2016-10-28,2016-12-09,30,0.5,0.08,0.0,0,0,-6.78,-6.78,-6.7,-6.7,7.2,10.34
2016-10-28,2016-12-09,30,1.0,0.08,0.0,0,0,-6.28,-6.28,-6.2,-6.2,7.2,10.34
2016-10-28,2016-12-09,30,1.5,0.08,0.0,0,0,-5.78,-5.78,-5.7,-5.7,7.2,10.34
2016-10-28,2016-12-09,30,2.0,0.08,0.0,0,0,-5.28,-5.28,-5.2,-5.2,7.2,10.34
2016-10-28,2016-12-09,30,2.5,0.08,0.0,0,0,-4.78,-4.78,-4.7,-4.7,7.2,10.34
2016-10-28,2016-12-09,30,3.0,0.1,0.0,0,0,-4.3,-4.3,-4.2,-4.2,7.2,10.34
2016-10-28,2016-12-09,30,3.5,0.11,0.0,0,0,-3.81,-3.81,-3.7,-3.7,7.2,10.34
2016-10-28,2016-12-09,30,4.0,0.12,0.0,0,0,-3.32,-3.32,-3.2,-3.2,7.2,10.34
2016-10-28,2016-12-09,30,4.5,0.13,0.0,0,0,-2.83,-2.83,-2.7,-2.7,7.2,10.34
2016-10-28,2016-12-09,30,5.0,0.15,0.0,0,0,-2.35,-2.35,-2.2,-2.2,7.2,10.34
2016-10-28,2016-12-09,30,5.5,0.21,0.0,0,0,-1.91,-1.91,-1.7,-1.7,7.2,10.34
2016-10-28,2016-12-09,30,6.0,0.14,0.06,2,2,-1.34,-1.34,-1.26,-1.26,7.2,10.34
2016-10-28,2016-12-09,30,6.5,0.27,0.19,0,0,-0.97,-0.97,-0.89,-0.89,7.2,10.34
2016-10-28,2016-12-09,30,7.0,0.44,0.39,5,3,-0.64,-0.64,-0.59,-0.59,7.2,10.34
2016-10-28,2016-12-09,30,7.5,0.73,0.65,0,0,-0.43,-0.43,-0.35,-0.35,7.2,10.34
2016-10-28,2016-12-09,30,8.0,1.08,1.0,15,0,-0.28,-0.28,-0.2,-0.2,7.2,10.34
2016-10-28,2016-12-09,30,8.5,1.56,1.29,0,0,-0.26,-0.26,0.01,0.01,7.2,10.34
2016-10-28,2016-12-09,30,9.0,1.99,1.54,0,0,-0.19,-0.19,0.26,0.26,7.2,10.34
2016-10-28,2016-12-09,30,9.5,2.45,2.04,0,0,-0.15,-0.15,0.26,0.26,7.2,10.34
2016-10-28,2016-12-09,30,10.0,2.92,2.55,0,0,-0.12,-0.12,0.25,0.25,7.2,10.34
2016-10-28,2016-12-09,30,10.5,3.4,3.1,0,0,-0.1,-0.1,0.2,0.2,7.2,10.34
2016-10-28,2016-12-09,30,11.0,3.9,3.6,0,0,-0.1,-0.1,0.2,0.2,7.2,10.34
2016-10-28,2016-12-09,30,11.5,4.4,4.1,0,0,-0.1,-0.1,0.2,0.2,7.2,10.34
2016-10-28,2016-12-09,30,12.0,4.9,4.6,0,0,-0.1,-0.1,0.2,0.2,7.2,10.34
2016-10-28,2016-12-09,30,12.5,5.4,5.15,0,0,-0.1,-0.1,0.15,0.15,7.2,10.34
2016-10-28,2016-12-09,30,13.0,6.33,5.5,0,0,-0.53,-0.53,0.3,0.3,7.2,10.34
2016-10-28,2016-12-09,30,13.5,6.9,6.0,0,0,-0.6,-0.6,0.3,0.3,7.2,10.34
2016-10-28,2016-12-09,30,14.0,7.7,6.03,0,0,-0.9,-0.9,0.77,0.77,7.2,10.34
2016-10-28,2016-12-09,30,14.5,7.53,7.13,0,0,-0.23,-0.23,0.17,0.17,7.2,10.34
2016-10-28,2016-12-16,35,1.0,0.02,0.0,0,0,-6.22,-6.22,-6.2,-6.2,7.2,10.66
2016-10-28,2016-12-16,35,2.0,0.02,0.0,0,0,-5.22,-5.22,-5.2,-5.2,7.2,10.66
2016-10-28,2016-12-16,35,2.5,0.01,0.0,0,0,-4.71,-4.71,-4.7,-4.7,7.2,10.66
2016-10-28,2016-12-16,35,3.0,0.07,0.0,0,0,-4.27,-4.27,-4.2,-4.2,7.2,10.66
2016-10-28,2016-12-16,35,4.0,0.12,0.0,0,0,-3.32,-3.32,-3.2,-3.2,7.2,10.66
2016-10-28,2016-12-16,35,5.0,0.05,0.02,261,0,-2.25,-2.25,-2.22,-2.22,7.2,10.66
2016-10-28,2016-12-16,35,6.0,0.16,0.14,892,8,-1.36,-1.36,-1.34,-1.34,7.2,10.66
2016-10-28,2016-12-16,35,7.0,0.48,0.45,665,143,-0.68,-0.68,-0.65,-0.65,7.2,10.66
2016-10-28,2016-12-16,35,8.0,1.11,1.04,159,10,-0.31,-0.31,-0.24,-0.24,7.2,10.66
2016-10-28,2016-12-16,35,9.0,1.99,1.6,0,0,-0.19,-0.19,0.2,0.2,7.2,10.66
2016-10-28,2016-12-16,35,10.0,2.92,2.53,0,0,-0.12,-0.12,0.27,0.27,7.2,10.66
2016-10-28,2016-12-16,35,11.0,3.9,3.6,0,0,-0.1,-0.1,0.2,0.2,7.2,10.66
2016-10-28,2016-12-16,35,12.0,4.85,4.6,0,0,-0.05,-0.05,0.2,0.2,7.2,10.66
2016-10-28,2016-12-16,35,13.0,5.85,5.65,0,0,-0.05,-0.05,0.15,0.15,7.2,10.66
2016-10-28,2017-01-20,60,0.5,0.02,0.0,47,0,-6.72,-6.72,-6.7,-6.7,7.2,9.75
2016-10-28,2017-01-20,60,1.0,0.02,0.0,25516,0,-6.22,-6.22,-6.2,-6.2,7.2,9.75
2016-10-28,2017-01-20,60,1.5,0.01,0.0,15501,0,-5.71,-5.71,-5.7,-5.7,7.2,9.75
2016-10-28,2017-01-20,60,2.0,0.04,0.0,11773,0,-5.24,-5.24,-5.2,-5.2,7.2,9.75
2016-10-28,2017-01-20,60,2.5,0.05,0.0,17914,-3,-4.75,-4.75,-4.7,-4.7,7.2,9.75
2016-10-28,2017-01-20,60,3.0,0.1,0.0,27397,0,-4.3,-4.3,-4.2,-4.2,7.2,9.75
2016-10-28,2017-01-20,60,3.5,0.03,0.01,13427,0,-3.73,-3.73,-3.71,-3.71,7.2,9.75
2016-10-28,2017-01-20,60,4.0,0.04,0.02,28463,0,-3.24,-3.24,-3.22,-3.22,7.2,9.75
2016-10-28,2017-01-20,60,4.5,0.07,0.05,11586,-80,-2.77,-2.77,-2.75,-2.75,7.2,9.75
2016-10-28,2017-01-20,60,5.0,0.11,0.09,21201,-50,-2.31,-2.31,-2.29,-2.29,7.2,9.75
2016-10-28,2017-01-20,60,5.5,0.19,0.16,23863,-80,-1.89,-1.89,-1.86,-1.86,7.2,9.75
2016-10-28,2017-01-20,60,6.0,0.32,0.28,14228,108,-1.52,-1.52,-1.48,-1.48,7.2,9.75
2016-10-28,2017-01-20,60,7.0,0.7,0.65,12830,104,-0.9,-0.9,-0.85,-0.85,7.2,9.75
2016-10-28,2017-01-20,60,8.0,1.29,1.24,6914,40,-0.49,-0.49,-0.44,-0.44,7.2,9.75
2016-10-28,2017-01-20,60,9.0,2.1,1.91,2928,0,-0.3,-0.3,-0.11,-0.11,7.2,9.75
2016-10-28,2017-01-20,60,10.0,2.95,2.86,303,-95,-0.15,-0.15,-0.06,-0.06,7.2,9.75
2016-10-28,2017-01-20,60,11.0,3.95,3.55,1,0,-0.15,-0.15,0.25,0.25,7.2,9.75
2016-10-28,2017-01-20,60,12.0,4.9,4.55,3,0,-0.1,-0.1,0.25,0.25,7.2,9.75
2016-10-28,2017-01-20,60,13.0,5.9,5.55,0,0,-0.1,-0.1,0.25,0.25,7.2,9.75
2016-10-28,2017-01-20,60,14.0,6.9,6.6,40,0,-0.1,-0.1,0.2,0.2,7.2,9.75
2016-10-28,2017-01-20,60,15.0,7.9,7.6,0,0,-0.1,-0.1,0.2,0.2,7.2,9.75
2016-10-28,2017-04-21,125,1.0,0.04,0.0,0,0,-6.24,-6.24,-6.2,-6.2,7.2,13.0
2016-10-28,2017-04-21,125,2.0,0.12,0.0,184,0,-5.32,-5.32,-5.2,-5.2,7.2,13.0
2016-10-28,2017-04-21,125,2.5,0.0,0.0,0,0,-4.7,-4.7,-4.7,-4.7,7.2,13.0
2016-10-28,2017-04-21,125,3.0,0.04,0.02,87,0,-4.24,-4.24,-4.22,-4.22,7.2,13.0
2016-10-28,2017-04-21,125,4.0,0.13,0.1,1783,20,-3.33,-3.33,-3.3,-3.3,7.2,13.0
2016-10-28,2017-04-21,125,5.0,0.32,0.28,12953,40,-2.52,-2.52,-2.48,-2.48,7.2,13.0
2016-10-28,2017-04-21,125,6.0,0.6,0.59,6791,20,-1.8,-1.8,-1.79,-1.79,7.2,13.0
2016-10-28,2017-04-21,125,7.0,1.1,1.03,1609,-7,-1.3,-1.3,-1.23,-1.23,7.2,13.0
2016-10-28,2017-04-21,125,8.0,1.7,1.6,647,40,-0.9,-0.9,-0.8,-0.8,7.2,13.0
2016-10-28,2017-04-21,125,9.0,2.47,2.21,10,0,-0.67,-0.67,-0.41,-0.41,7.2,13.0
2016-10-28,2017-04-21,125,10.0,3.25,2.89,17,0,-0.45,-0.45,-0.09,-0.09,7.2,13.0
2016-10-28,2017-04-21,125,11.0,4.2,3.65,28,0,-0.4,-0.4,0.15,0.15,7.2,13.0
2016-10-28,2017-04-21,125,12.0,5.05,4.65,2,0,-0.25,-0.25,0.15,0.15,7.2,13.0
2016-10-28,2017-04-21,125,13.0,5.95,5.45,0,0,-0.15,-0.15,0.35,0.35,7.2,13.0
2016-10-28,2017-04-21,125,14.0,7.0,6.5,0,0,-0.2,-0.2,0.3,0.3,7.2,13.0
2016-10-28,2017-04-21,125,15.0,8.05,7.5,0,0,-0.25,-0.25,0.3,0.3,7.2,13.0
2016-10-28,2018-01-19,320,0.5,0.04,0.0,66,0,-6.74,-6.74,-6.7,-6.7,7.2,12.59
2016-10-28,2018-01-19,320,1.0,0.1,0.01,197,0,-6.3,-6.3,-6.21,-6.21,7.2,12.59
2016-10-28,2018-01-19,320,1.5,0.11,0.0,3387,0,-5.81,-5.81,-5.7,-5.7,7.2,12.59
2016-10-28,2018-01-19,320,2.0,0.12,0.05,11187,0,-5.32,-5.32,-5.25,-5.25,7.2,12.59
2016-10-28,2018-01-19,320,2.5,0.19,0.07,1387,4,-4.89,-4.89,-4.77,-4.77,7.2,12.59
2016-10-28,2018-01-19,320,3.0,0.21,0.19,4211,0,-4.41,-4.41,-4.39,-4.39,7.2,12.59
2016-10-28,2018-01-19,320,3.5,0.39,0.3,1226,0,-4.09,-4.09,-4.0,-4.0,7.2,12.59
2016-10-28,2018-01-19,320,4.0,0.44,0.4,7846,31,-3.64,-3.64,-3.6,-3.6,7.2,12.59
2016-10-28,2018-01-19,320,4.5,0.66,0.53,276,30,-3.36,-3.36,-3.23,-3.23,7.2,12.59
2016-10-28,2018-01-19,320,5.0,0.76,0.7,4913,-13,-2.96,-2.96,-2.9,-2.9,7.2,12.59
2016-10-28,2018-01-19,320,5.5,1.04,0.8,7471,0,-2.74,-2.74,-2.5,-2.5,7.2,12.59
2016-10-28,2018-01-19,320,7.0,1.8,1.45,10388,310,-2.0,-2.0,-1.65,-1.65,7.2,12.59
2016-10-28,2018-01-19,320,10.0,3.8,3.4,1668,20,-1.0,-1.0,-0.6,-0.6,7.2,12.59
2016-10-28,2018-01-19,320,12.0,5.5,4.95,228,0,-0.7,-0.7,-0.15,-0.15,7.2,12.59
2016-10-28,2018-01-19,320,15.0,8.2,7.65,10,8,-0.4,-0.4,0.15,0.15,7.2,12.59
2016-10-28,2019-01-18,580,2.0,0.4,0.01,25,0,-5.6,-5.6,-5.21,-5.21,7.2,20.77
2016-10-28,2019-01-18,580,3.0,0.65,0.31,12,0,-4.85,-4.85,-4.51,-4.51,7.2,20.77
2016-10-28,2019-01-18,580,4.0,0.85,0.7,146,0,-4.05,-4.05,-3.9,-3.9,7.2,20.77
2016-10-28,2019-01-18,580,5.0,1.17,1.05,553,30,-3.37,-3.37,-3.25,-3.25,7.2,20.77
2016-10-28,2019-01-18,580,7.0,2.17,1.79,148,100,-2.37,-2.37,-1.99,-1.99,7.2,20.77
2016-10-28,2019-01-18,580,10.0,4.25,3.7,0,0,-1.45,-1.45,-0.9,-0.9,7.2,20.77
2016-10-28,2019-01-18,580,12.0,6.05,5.15,0,0,-1.25,-1.25,-0.35,-0.35,7.2,20.77
2016-10-31,2016-11-04,4,0.5,0.02,0.0,0,0,-6.75,-6.75,-6.73,-6.73,7.23,6.56
2016-10-31,2016-11-04,4,1.0,0.02,0.0,0,0,-6.25,-6.25,-6.23,-6.23,7.23,6.56
2016-10-31,2016-11-04,4,1.5,0.02,0.0,0,0,-5.75,-5.75,-5.73,-5.73,7.23,6.56
2016-10-31,2016-11-04,4,2.0,0.01,0.0,0,0,-5.24,-5.24,-5.23,-5.23,7.23,6.56
2016-10-31,2016-11-04,4,2.5,0.02,0.0,0,0,-4.75,-4.75,-4.73,-4.73,7.23,6.56
2016-10-31,2016-11-04,4,3.0,0.01,0.0,0,0,-4.24,-4.24,-4.23,-4.23,7.23,6.56
2016-10-31,2016-11-04,4,3.5,0.02,0.0,0,0,-3.75,-3.75,-3.73,-3.73,7.23,6.56
2016-10-31,2016-11-04,4,4.0,0.02,0.0,0,0,-3.25,-3.25,-3.23,-3.23,7.23,6.56
2016-10-31,2016-11-04,4,4.5,0.02,0.0,0,0,-2.75,-2.75,-2.73,-2.73,7.23,6.56
2016-10-31,2016-11-04,4,5.0,0.01,0.0,5,0,-2.24,-2.24,-2.23,-2.23,7.23,6.56
2016-10-31,2016-11-04,4,5.5,0.07,0.0,0,0,-1.8,-1.8,-1.73,-1.73,7.23,6.56
2016-10-31,2016-11-04,4,6.0,0.01,0.0,638,0,-1.24,-1.24,-1.23,-1.23,7.23,6.56
2016-10-31,2016-11-04,4,6.5,0.02,0.0,1766,0,-0.75,-0.75,-0.73,-0.73,7.23,6.56
2016-10-31,2016-11-04,4,7.0,0.09,0.07,4100,469,-0.32,-0.32,-0.3,-0.3,7.23,6.56
2016-10-31,2016-11-04,4,7.5,0.39,0.33,1795,335,-0.12,-0.12,-0.06,-0.06,7.23,6.56
2016-10-31,2016-11-04,4,8.0,0.83,0.75,811,49,-0.06,-0.06,0.02,0.02,7.23,6.56
2016-10-31,2016-11-04,4,8.5,1.33,1.23,23,0,-0.06,-0.06,0.04,0.04,7.23,6.56
2016-10-31,2016-11-04,4,9.0,1.83,1.61,0,0,-0.06,-0.06,0.16,0.16,7.23,6.56
2016-10-31,2016-11-04,4,9.5,2.31,2.14,0,0,-0.04,-0.04,0.13,0.13,7.23,6.56
2016-10-31,2016-11-04,4,10.0,2.84,2.65,0,0,-0.07,-0.07,0.12,0.12,7.23,6.56
2016-10-31,2016-11-04,4,10.5,3.3,3.2,0,0,-0.03,-0.03,0.07,0.07,7.23,6.56
2016-10-31,2016-11-04,4,11.0,3.8,3.7,0,0,-0.03,-0.03,0.07,0.07,7.23,6.56
2016-10-31,2016-11-04,4,11.5,4.3,4.2,0,0,-0.03,-0.03,0.07,0.07,7.23,6.56
2016-10-31,2016-11-04,4,12.0,4.8,4.7,0,0,-0.03,-0.03,0.07,0.07,7.23,6.56
2016-10-31,2016-11-04,4,12.5,5.3,5.2,0,0,-0.03,-0.03,0.07,0.07,7.23,6.56
2016-10-31,2016-11-04,4,13.0,7.8,5.3,0,0,-2.03,-2.03,0.47,0.47,7.23,6.56
2016-10-31,2016-11-04,4,13.5,8.15,5.85,0,0,-1.88,-1.88,0.42,0.42,7.23,6.56
2016-10-31,2016-11-11,9,0.5,1.83,0.0,0,0,-8.56,-8.56,-6.73,-6.73,7.23,6.685
2016-10-31,2016-11-11,9,1.0,0.79,0.0,0,0,-7.02,-7.02,-6.23,-6.23,7.23,6.685
2016-10-31,2016-11-11,9,1.5,2.12,0.0,0,0,-7.85,-7.85,-5.73,-5.73,7.23,6.685
2016-10-31,2016-11-11,9,2.0,0.77,0.0,0,0,-6.0,-6.0,-5.23,-5.23,7.23,6.685
2016-10-31,2016-11-11,9,2.5,0.79,0.0,0,0,-5.52,-5.52,-4.73,-4.73,7.23,6.685
2016-10-31,2016-11-11,9,3.0,0.08,0.0,0,0,-4.31,-4.31,-4.23,-4.23,7.23,6.685
2016-10-31,2016-11-11,9,3.5,0.08,0.0,0,0,-3.81,-3.81,-3.73,-3.73,7.23,6.685
2016-10-31,2016-11-11,9,4.0,0.07,0.0,0,0,-3.3,-3.3,-3.23,-3.23,7.23,6.685
2016-10-31,2016-11-11,9,4.5,0.21,0.0,5,0,-2.94,-2.94,-2.73,-2.73,7.23,6.685
2016-10-31,2016-11-11,9,5.0,0.16,0.0,2,0,-2.39,-2.39,-2.23,-2.23,7.23,6.685
2016-10-31,2016-11-11,9,5.5,0.03,0.0,8,0,-1.76,-1.76,-1.73,-1.73,7.23,6.685
2016-10-31,2016-11-11,9,6.0,0.04,0.01,139,0,-1.27,-1.27,-1.24,-1.24,7.23,6.685
2016-10-31,2016-11-11,9,6.5,0.09,0.06,317,0,-0.82,-0.82,-0.79,-0.79,7.23,6.685
2016-10-31,2016-11-11,9,7.0,0.21,0.18,851,170,-0.44,-0.44,-0.41,-0.41,7.23,6.685
2016-10-31,2016-11-11,9,7.5,0.49,0.45,839,100,-0.22,-0.22,-0.18,-0.18,7.23,6.685
2016-10-31,2016-11-11,9,8.0,0.89,0.8,501,0,-0.12,-0.12,-0.03,-0.03,7.23,6.685
2016-10-31,2016-11-11,9,8.5,1.35,1.01,7,0,-0.08,-0.08,0.26,0.26,7.23,6.685
2016-10-31,2016-11-11,9,9.0,1.98,1.33,0,0,-0.21,-0.21,0.44,0.44,7.23,6.685
2016-10-31,2016-11-11,9,9.5,2.48,1.95,0,0,-0.21,-0.21,0.32,0.32,7.23,6.685
2016-10-31,2016-11-11,9,10.0,3.05,2.41,0,0,-0.28,-0.28,0.36,0.36,7.23,6.685
2016-10-31,2016-11-11,9,10.5,3.6,2.9,0,0,-0.33,-0.33,0.37,0.37,7.23,6.685
2016-10-31,2016-11-11,9,11.0,4.1,3.4,0,0,-0.33,-0.33,0.37,0.37,7.23,6.685
2016-10-31,2016-11-11,9,11.5,6.25,2.75,0,0,-1.98,-1.98,1.52,1.52,7.23,6.685
2016-10-31,2016-11-11,9,12.0,6.35,4.4,0,0,-1.58,-1.58,0.37,0.37,7.23,6.685
2016-10-31,2016-11-11,9,12.5,6.95,3.45,0,0,-1.68,-1.68,1.82,1.82,7.23,6.685
2016-10-31,2016-11-11,9,13.0,6.25,5.3,0,0,-0.48,-0.48,0.47,0.47,7.23,6.685
2016-10-31,2016-11-11,9,13.5,6.75,5.8,0,0,-0.48,-0.48,0.47,0.47,7.23,6.685
2016-10-31,2016-11-18,14,0.5,0.01,0.0,0,0,-6.74,-6.74,-6.73,-6.73,7.23,8.71
2016-10-31,2016-11-18,14,1.0,0.02,0.0,0,0,-6.25,-6.25,-6.23,-6.23,7.23,8.71
2016-10-31,2016-11-18,14,1.5,0.02,0.0,0,0,-5.75,-5.75,-5.73,-5.73,7.23,8.71
2016-10-31,2016-11-18,14,2.0,0.02,0.0,0,0,-5.25,-5.25,-5.23,-5.23,7.23,8.71
2016-10-31,2016-11-18,14,2.5,0.02,0.0,0,0,-4.75,-4.75,-4.73,-4.73,7.23,8.71
2016-10-31,2016-11-18,14,3.0,0.02,0.0,0,0,-4.25,-4.25,-4.23,-4.23,7.23,8.71
2016-10-31,2016-11-18,14,3.5,0.02,0.0,0,0,-3.75,-3.75,-3.73,-3.73,7.23,8.71
2016-10-31,2016-11-18,14,4.0,0.03,0.0,38,19,-3.26,-3.26,-3.23,-3.23,7.23,8.71
2016-10-31,2016-11-18,14,4.5,0.03,0.0,0,0,-2.76,-2.76,-2.73,-2.73,7.23,8.71
2016-10-31,2016-11-18,14,5.0,0.03,0.0,1319,0,-2.26,-2.26,-2.23,-2.23,7.23,8.71
